Latitude,Longitude
40.866426745689424,-73.92149350756465
40.86411279974097,-73.92125039518714
40.8667415916192,-73.9287277435673
40.86542187636733,-73.92103915036589
40.86620047158243,-73.9280594622068
40.86510132036433,-73.92188192082645
40.865797182404705,-73.91999745659871
40.865797182404705,-73.91999745659871
40.86510132036433,-73.92188192082645
40.85432153008632,-73.92825305176727
40.86510132036433,-73.92188192082645
40.84468649919236,-73.94079421162749
40.865797182404705,-73.91999745659871
40.84441388813224,-73.93410080366462
40.84468649919236,-73.94079421162749
40.866314951203755,-73.91859764559992
40.865797182404705,-73.91999745659871
40.85251766510806,-73.93179742586427
40.865797182404705,-73.91999745659871
40.866314951203755,-73.91859764559992
40.866314951203755,-73.91859764559992
40.867276028886835,-73.9192147239671
40.867276028886835,-73.9192147239671
40.866314951203755,-73.91859764559992
40.834492261994505,-73.94004801103432
40.857564772704045,-73.93112347575592
40.83749703232736,-73.94414347302468
40.844679997257685,-73.93885334015837
40.844480679610534,-73.94085945195401
40.844480679610534,-73.94085945195401
40.83805813537519,-73.94664023216546
40.86510132036433,-73.92188192082645
40.866314951203755,-73.91859764559992
40.866314951203755,-73.91859764559992
40.866314951203755,-73.91859764559992
40.866314951203755,-73.91859764559992
40.867276028886835,-73.9192147239671
40.86510132036433,-73.92188192082645
40.865797182404705,-73.91999745659871
40.865797182404705,-73.91999745659871
40.867276028886835,-73.9192147239671
40.86510132036433,-73.92188192082645
40.86510132036433,-73.92188192082645
40.864099615985936,-73.91808336186585
40.84721110429324,-73.9397799230405
40.83707716517032,-73.94429560863928
40.8374810891736,-73.94523849972839
40.85482841856661,-73.93131428153016
40.86510132036433,-73.92188192082645
40.87147770232854,-73.91856601509859
40.866314951203755,-73.91859764559992
40.865797182404705,-73.91999745659871
40.866314951203755,-73.91859764559992
40.867276028886835,-73.9192147239671
40.865797182404705,-73.91999745659871
40.837779677824486,-73.94402036238559
40.85903026260549,-73.93082190668932
40.837779677824486,-73.94402036238559
40.86510132036433,-73.92188192082645
40.844480679610534,-73.94085945195401
40.865797182404705,-73.91999745659871
40.86510132036433,-73.92188192082645
40.86510132036433,-73.92188192082645
40.865797182404705,-73.91999745659871
40.865797182404705,-73.91999745659871
40.86341142763627,-73.92313480491897
40.86914717879724,-73.92214110867016
40.86914717879724,-73.92214110867016
40.86510132036433,-73.92188192082645
40.85715352723349,-73.92739686268361
40.865797182404705,-73.91999745659871
,
40.84167930252478,-73.93749356991134
40.86458352362867,-73.92329975758724
40.86411279974097,-73.92125039518714
40.84468649919236,-73.94079421162749
40.84415709014266,-73.94141995119506
40.83937652586606,-73.93755717166616
40.8374810891736,-73.94523849972839
40.87147770232854,-73.91856601509859
40.84468649919236,-73.94079421162749
40.84441388813224,-73.93410080366462
40.86256141047483,-73.92871776242376
40.84441388813224,-73.93410080366462
40.844679997257685,-73.93885334015837
40.84801838899181,-73.94043702717887
40.87147770232854,-73.91856601509859
40.866417121818586,-73.92776998956143
40.84721110429324,-73.9397799230405
40.85659109294154,-73.92776258601513
